Year,Week,week_start,week_start_num,week_end,week_end_num,Sex,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
2021,10,2021-03-08,2021.1808219178083,2021-03-14,2021.1972602739727,female,0.0205232495034856,0.036053695852110455,0.03804151157470937,0.046664932352484825,0.054165400694321866,0.05382184415134199,0.05381663876662873,0.041444911773675035,0.04338609451725118,0.05135455021016223,0.04515560036689872,0.03652722621056747,0.04049256175038621,0.0394153343858712,0.03582473766489773,0.04355783803472377,0.05641939612832024,0.05773644099245908,0.0635880634051986,0.06451480422316777,0.06847186094786732,0.0678678696588728,0.06622775629065258,0.06456166234364173,0.06359326976815236,0.06184396115138263,0.060037445269477435,0.05955849481171074,0.059719879799254576,0.05746053555134058,0.06144829236300044,0.05424868747081092,0.05632048896735672,0.05701804874948457,0.056570360052498866,0.05480046573444069,0.05322843365061269,0.05713257438410331,0.0555969107227635,0.0529057044668407,0.05544594962462607,0.055805133646225843,0.056976403126703615,0.05459745229625926,0.05075596278638454,0.05072473232731691,0.06077149746738387,0.05431635807494059,0.05512320667797219,0.058355932127749074,0.052936936235796976,0.050292712901256656,0.04769546694434062,0.04542103143791714,0.04193930800754016,0.04442176857440393,0.044838125767242304,0.04482251231234999,0.041673894708142555,0.041788386553498466,0.03473199656784876,0.0398732833888109,0.03243731500632111,0.029757713005673345,0.027765011140936866,0.02534577599999638,0.022416831174205135,0.02191221613250108,0.022156719716449013,0.02344688532511468,0.023993134442030734,0.02106426580180478,0.017979507937036752,0.02020072323444674,0.019602494322149867,0.0185621126060625,0.028509013609085872,0.02020072323444674,0.021839385499940696,0.027343587891964963,0.027057438250009416
2021,11,2021-03-15,2021.2,2021-03-21,2021.2164383561644,male,0.031381067050978005,0.05042283885667613,0.054868137056629775,0.05606541347306993,0.07016932230603598,0.0737206323486832,0.07209595601453897,0.06175545602942435,0.058517313383107915,0.06104221436859104,0.06063613954529799,0.05935025685820077,0.056867083525593734,0.05835072628914353,0.05805920015885821,0.05874637150871082,0.06902899706396182,0.07404349074303025,0.08151666052909237,0.08241247143128809,0.0823343477732566,0.07891264670163568,0.07956884589615941,0.07535577452646819,0.06981003905209797,0.07055985039765227,0.07336653189851121,0.07155961567714854,0.07639729316483058,0.07202305506129683,0.07816792272696302,0.06901858325003735,0.0751058131573207,0.06822193266706861,0.07314261668186686,0.0698204530245193,0.07205950552513965,0.07126280835361742,0.07356441126460041,0.06921123914523301,0.07185121750446419,0.06667552814008557,0.07126801548504154,0.0708774820749848,0.07005997496596231,0.06843541299876393,0.07194494701052542,0.07163772314912398,0.07249170582975899,0.07033594726639412,0.0716221016453454,0.06269257673209606,0.06116195498598568,0.064509597767947,0.05520649498857034,0.06064655168064202,0.058689106882718396,0.05826222711254159,0.05823619797161901,0.05413416818752789,0.05343664709020431,0.05126606293959195,0.046196514289358406,0.0442292045001874,0.04311546951962554,0.03811436490334804,0.03483086267467107,0.03636070954899522,0.03147472363829077,0.03418563463037699,0.03127180124564645,0.03381098976249051,0.033488381066920814,0.03178691348093245,0.031688053161308447,0.026115756909565444,0.03735461377987083,0.03626184053347896,0.027551697711517227,0.03629826593837576,0.029232215022036583
2021,11,2021-03-15,2021.2,2021-03-21,2021.2164383561644,female,0.0278170389393853,0.050729937402528534,0.053342950939217225,0.06342666641209678,0.06576957513367426,0.06728471231242142,0.06046433961313049,0.05902228377241519,0.05989688326473763,0.05948561143312352,0.06221360181850746,0.05586760068585457,0.05727312891678551,0.052796393423216736,0.05673173576644688,0.06185957971795699,0.0726114728148786,0.0716168944784582,0.08586565436606296,0.09213197008683524,0.0781106367091442,0.08543334288944987,0.08337600619766992,0.07959488571755413,0.08012089290188398,0.07140860823066739,0.07591298440317037,0.0744028032484254,0.08268850929635145,0.0759494375938417,0.07539743487147914,0.07963654945891324,0.07225737991755977,0.07452778209315009,0.07281455659399479,0.07642333139807402,0.07378832829753537,0.07820958532501779,0.07829291062126818,0.07593381479471223,0.07400703888844636,0.06885716940090322,0.06759191045657721,0.071132630237409,0.07392892785752207,0.06599866520752118,0.06808134853700301,0.0680657281015708,0.067909524005294,0.07053902215872533,0.0664568483830716,0.07021097849607193,0.0596053484661716,0.06049036986939673,0.05945958167981614,0.05385828185890182,0.0562632270127862,0.05036558339617555,0.048106645537029355,0.05210409548303845,0.05146906337206638,0.048012958989393936,0.043141491092814434,0.03869199133606432,0.03831731399989925,0.0335404145921226,0.027432034463506887,0.03221877918631392,0.031578786710916344,0.03439377183442239,0.02699500581011762,0.027765011140936866,0.02601170476904057,0.025350978535455072,0.02900328686806059,0.023712205608064495,0.03617337894209628,0.0299658324870681,0.028623476472087798,0.030621414297924948,0.030611008172879445
2021,12,2021-03-22,2021.2191780821918,2021-03-28,2021.2356164383561,male,0.04060705099475553,0.0628747966077115,0.06875823857973187,0.08475102726928596,0.08281350805687844,0.09926909312614828,0.10266087233106329,0.07866787610671763,0.08705843599387504,0.08949617088023568,0.08532917198666373,0.07901680475106292,0.08662090593120887,0.076215025897226,0.084162472132573607,0.08262080175985755,0.09192360164976432,0.09540346401136256,0.0988835592624374,0.10738680761764056,0.10827785346368428,0.10312979930590645,0.09580460083955025,0.0927935454084806,0.09000665120355465,0.08620942268384549,0.08654798461200801,0.09132975618481133,0.08598024355281363,0.09196006606597695,0.10128016746110473,0.09068382671253236,0.09254350020299033,0.08759493621442582,0.08564168532107097,0.09444491581112924,0.0930956849693063,0.0894076186811438,0.09255391872921397,0.0913453836101648,0.09433030796981144,0.08561564247146473,0.09017333974141285,0.09110576360421684,0.09196527527037793,0.08140208117803661,0.08689175744067777,0.0868084183644249,0.09573687622287026,0.08648027205003155,0.0835947571178912,0.08337079785363934,0.08255309431152336,0.07238756084952898,0.07696492960551526,0.07308533619992695,0.07429865444060577,0.06891444522550239,0.06715454415468593,0.0693257916375083,0.06651932821980877,0.0668525552836129,0.059735497727853276,0.05823619797161901,0.04969413770041382,0.04547828145439858,0.04118470511754649,0.036688539734962146,0.041777978193503415,0.04041970508976491,0.03614215723989018,0.03812997634419002,0.03802069635670289,0.037110038725270904,0.03341553421911666,0.032229185633108004,0.04566044101706425,0.040107463414704274,0.03295764208392984,0.0509329357420536,0.03373814246273667
2021,12,2021-03-22,2021.2191780821918,2021-03-28,2021.2356164383561,female,0.03241129878911425,0.0569035233670926,0.06594139259443992,0.06901337634386008,0.08779807851936419,0.09932640245802492,0.09059006342376226,0.07618898776828824,0.08738137721105968,0.07976154088328331,0.08262601002876294,0.07635042437785693,0.07623585640976134,0.06801366001734237,0.07906888385400809,0.08307913142068216,0.0955441220273955,0.10262440041025511,0.11024758793657671,0.1043177665683213,0.11095108261655921,0.0972268381654215,0.09931598257480347,0.09546076908307556,0.09192881085051241,0.09223615461847494,0.09042337355007275,0.0866625753023792,0.08943887238124645,0.09016813071651951,0.08956388736952545,0.08991288913582364,0.09521592058183459,0.09628909490066892,0.0935801537914715,0.08908987379632662,0.0915485405670934,0.0967683837898426,0.09396564833699544,0.08853252270454917,0.09375727255210449,0.0918298361254816,0.09255391872921397,0.09427300414386987,0.09266852265543786,0.08116250698710627,0.08691259223060482,0.08651673264936884,0.09002227823127802,0.08997539716219083,0.08393330202284521,0.07679307571717112,0.07852205587442228,0.07213761374798719,0.07176269534831511,0.0720542983144574,0.07135132965878765,0.06690982890025482,0.06354120616204904,0.0628904154839019,0.05972508577493102,0.05920449078691724,0.05113072975820419,0.051229627048413405,0.04424481777693484,0.04345375098672249,0.043068630720708,0.03962869648773163,0.03872321456927305,0.03574668396785748,0.03814038397402376,0.03587156993935814,0.034383364954433726,0.03213032447265111,0.02900328686806059,0.026833722353991372,0.03956104499479871,0.03186496123444981,0.028347725457044493,0.039883691367567725,0.03493493246386896
2021,13,2021-03-29,2021.2383561643835,2021-04-04,2021.2547945205479,male,0.04035205256773036,0.05535224985311242,0.06001141523993021,0.06630064911967244,0.07292390972665438,0.0738404021643111,0.07479336313555021,0.06942993048583779,0.06619130991446304,0.0710180737647254,0.07374146186201545,0.06958613914936937,0.07201784785426467,0.06727950557985284,0.06354641252031133,0.07102328087164254,0.08033963012906797,0.0886783710112899,0.1014937835532075,0.10196270000352309,0.10888231430856746,0.10097798034175257,0.09361140999951133,0.0916162597291217,0.08868357988695663,0.08651673264936884,0.08696467924195879,0.08636047311791421,0.08951179775455033,0.0912620373958987,0.09402295182423276,0.09032440169038702,0.09227261925386256,0.08529271221999306,0.08963160394699846,0.08644902012808753,0.08665736662915394,0.08319892279338445,0.08797517758655844,0.08722511508133823,0.08878254862370434,0.083480173187769,0.08199581327806661,0.0883033333347276,0.08127708581027314,0.08311558963533457,0.08667299265038914,0.0896472308620131,0.08954305151727388,0.08547501130899596,0.08405309536330766,0.08240205493676872,0.07679307571717112,0.07428303213742707,0.07148671547581971,0.07278852016773475,0.0729395316215187,0.07427261727124679,0.06888841075195637,0.06916958375606083,0.06425968853025439,0.06297371623616416,0.05851210752834609,0.0552481391938897,0.0464983832243906,0.046685751031003794,0.04425522663070616,0.04529091799851986,0.04189247026803308,0.043000974752309074,0.037968658348139936,0.041954920596754805,0.037240131696213506,0.0356686303879782,0.03576749827561323,0.031115707636310098,0.051557550988079064,0.03793223177313398,0.03684985375978247,0.037380632470395025,0.031781710301532415
2021,13,2021-03-29,2021.2383561643835,2021-04-04,2021.2547945205479,female,0.03930084776529651,0.0522394311976913,0.060526812250061485,0.06063093347841067,0.07249691308424283,0.07081499700155552,0.07335611721589134,0.06190643544581538,0.06132334495004475,0.06705561657272989,0.06571230277290552,0.05956370077123016,0.06422324353344092,0.06575916197247954,0.0675450496054147,0.07392372045962922,0.0799177805862344,0.08676674887638547,0.10314021995337766,0.1037758833980491,0.09765403792609657,0.10202001230410924,0.10016520990670122,0.09404899888475723,0.09777907266631575,0.08773036432954112,0.09076717200003417,0.08778766094595931,0.08965764880796709,0.09016813071651951,0.0903869102114322,0.08734491600545873,0.08781891367243505,0.08695947053847844,0.08329267275582708,0.0830478815427511,0.09135059275298908,0.08758972744780813,0.08713135802889697,0.09256954652246044,0.08951179775455033,0.07916262637075903,0.08399059445559036,0.08673549678226887,0.07689202182594261,0.08083960438921389,0.08569377105940634,0.08313121459229464,0.0866625753023792,0.082724967237132,0.07868870760185573,0.0810583446396743,0.07493917291207998,0.07213761374798719,0.0672430584664936,0.06535305031239681,0.06586329367825826,0.06796159198525012,0.06058928496205277,0.06015197755426393,0.05845484316033447,0.060849588736559865,0.05011053711073083,0.050329148135948534,0.044057458765341895,0.039831651494615566,0.04208502568913833,0.039227992774347235,0.03654804083075729,0.03574668396785748,0.03256739628761064,0.03846822538004493,0.03201065068777843,0.03262983541821559,0.037198501910100344,0.025429016629750174,0.03795825075268225,0.032817153259869586,0.03119895750298265,0.038171606876023265,0.03125098873732835
2021,14,2021-04-05,2021.2575342465752,2021-04-11,2021.2739726027398,male,0.04099215303028327,0.05171891114610578,0.05165644909005129,0.056570360052498866,0.0675398428467844,0.06001141523993021,0.06298412883957963,0.060063475312048926,0.06821151901477014,0.06899775562845077,0.0667067681804462,0.0685083089225121,0.07392892785752207,0.07141381537669728,0.0730488850169945,0.07443404793144749,0.08168332185404907,0.09725288683084432,0.11403093803101436,0.11533380825418676,0.12035276942953561,0.11297824273415187,0.10601118787220726,0.11259260721623747,0.10337468507356407,0.09444491581112924,0.09910237542890525,0.0988835592624374,0.09758110113313928,0.0970497075866228,0.10515144401072181,0.08926176832901009,0.09625262744864811,0.09095469938534326,0.08926697726311646,0.08421976481781393,0.09078800834278379,0.09688299700480973,0.09664856115339812,0.09306963838629705,0.09773739438617454,0.0894024097329491,0.08945449923834774,0.09587753514076884,0.09312173156536796,0.09212155164515132,0.08667299265038914,0.0887721308530709,0.0992117838574323,0.09992033925305678,0.09027231131358177,0.09548160730662963,0.08979829128262676,0.0821624761387296,0.07449653735380692,0.08107917709246408,0.07881890463553758,0.07464755376788067,0.07471004344682071,0.0723198667242334,0.07007559600046967,0.07190328943141838,0.062182364477388986,0.060198831743474915,0.04998041193681887,0.05243723018347114,0.047643419253039575,0.04561880448933728,0.044208386805146015,0.04547307690483854,0.042959340353967965,0.04257422374960624,0.03905105964986489,0.04271994321041873,0.036241026027849385,0.03204186990944834,0.05068309174440938,0.04528571346771252,0.03211471483291475,0.04081521390304804,0.03281194997738157
2021,14,2021-04-05,2021.2575342465752,2021-04-11,2021.2739726027398,female,0.03822364508768359,0.050318738066287845,0.05185424585827647,0.05584157274355926,0.05785617399786874,0.057090928669601304,0.059110784242573614,0.06149514772026073,0.06616007018377265,0.06063093347841067,0.07110659465327654,0.06767001196901738,0.07203867668552773,0.07421533554454444,0.07394455005431795,0.0872980373501084,0.09984739928125455,0.10529212839717604,0.1212596739013884,0.12206234967441824,0.1235999774766861,0.11381727043015549,0.11866409290355802,0.1097994407326424,0.10509412825869602,0.09302275456975558,0.1024212001769181,0.0937520631681835,0.09815417869088179,0.10011310967105636,0.09679964191432597,0.0924809890894843,0.09848239868203015,0.09393439191603485,0.095122149120721,0.08869920651707591,0.09285605689771768,0.094549104976976,0.0935645256944998,0.09129329221059361,0.0970184493118202,0.08956909633388993,0.09822711628765443,0.09584627757058095,0.09181941774433143,0.09106409067241769,0.09987865925663846,0.09733103290539354,0.09132454704407436,0.08876692196853395,0.0862354658308329,0.08434997570085047,0.08452185456571697,0.07548596321544547,0.07160648014625393,0.07510060564157056,0.07097120982590625,0.0716325159806725,0.06596742559257034,0.06789390362147658,0.0624999449864774,0.06134416949802251,0.05546677181900365,0.05059981067861753,0.0480389830134754,0.04669616037338888,0.043464159682146945,0.0397275719049561,0.041725936424784116,0.043360072821664625,0.041247154596270284,0.03824966421303955,0.03585595917652014,0.03715166844056288,0.03424287227843877,0.02995542649321534,0.04169991555995001,0.03661568840391218,0.036355505911910044,0.04130960414999296,0.031224973113647688
2021,15,2021-04-12,2021.2767123287672,2021-04-18,2021.2931506849316,male,0.05316596978130451,0.05703887157338245,0.06760232398478624,0.0723667318785126,0.07805335075443469,0.08082398012081567,0.0903296107309346,0.09571603789702077,0.09702886873466662,0.10798083648516499,0.1145833510194581,0.1011134433160227,0.12062900877168095,0.1064905663796164,0.10170740052285494,0.1196074517330926,0.13504239878089477,0.14673764323775318,0.15558251727488334,0.15825817944694442,0.15005950972790996,0.13653348739098528,0.13279541943732737,0.13197172511211838,0.12072803832714196,0.11896117090983853,0.119722115298768,0.11897680664139162,0.11443743003707464,0.10592260754480028,0.12072803832714196,0.11350979908183895,0.11270204403203532,0.10281197056119078,0.10449492190650388,0.10690221014643272,0.10722006389211985,0.11338993786228953,0.11048208510574839,0.11032054249811289,0.10620398087109292,0.10417187439005737,0.10489091837420109,0.11268641018710855,0.10580797440392081,0.10842375716223132,0.11339514921391347,0.10624045530263981,0.11583933069093325,0.10754834111161166,0.1060007666493867,0.10396866810958309,0.09547639774996114,0.09147040318203675,0.0855323054403879,0.08613650194168429,0.08787100159163537,0.09014208559986255,0.08378225863909303,0.07869912335255423,0.07734509325515433,0.07258022922694818,0.06734198640505012,0.06608197093915819,0.06091206183632993,0.059704261875340864,0.05389471959199449,0.048044187819851106,0.05127126806898398,0.05111511441378844,0.05087047463010563,0.047633009721030815,0.04461433336172354,0.0484761885653489,0.0437712171344689,0.03704759421482783,0.05112031952807073,0.045452258711819064,0.044119911694200896,0.05110990930002715,0.03617858256095027
